,Number of Beds,FTE - Employees on Payroll,Inpatient Revenue,Outpatient Revenue
2002,12.0,88.1,83225369.0,88359535.0
2003,108.0,164.4,54795400.0,3478320.0
2004,203.0,1417.58,231213726.0,524787007.0
2005,58.0,249.18,114620105.0,222632759.0
2006,30.0,209.65,42090461.0,76723680.0
2007,23.0,116.0,101267145.0,91402633.0
2008,21.0,72.48,29474838.0,60988959.0
2009,23.0,155.43,49089718.0,92300655.0
2010,32.0,213.79,199735251.0,73054765.0
2011,45.0,80.81,15145352.0,59891499.0
2012,256.0,552.8,487569330.0,410879596.0
2013,45.0,504.78,63804605.0,114443902.0
2015,140.0,633.0,651671972.0,531860530.0
2016,410.0,1570.01,1067533753.0,750426294.0
2017,120.0,411.1,445231961.0,403726578.0
2018,427.0,2146.67,1680746425.0,1365302559.0
2019,318.0,1333.8,1014197010.0,702854850.0
2020,499.0,2487.14,1632916165.0,1083088103.0
2021,111.0,410.2,633906418.0,387068499.0
2022,23.0,103.38,123562866.0,60574452.0
2023,111.0,487.02,427956710.0,530889634.0
2024,275.0,1147.72,464785135.0,677041474.0
2025,30.0,168.91,17206911.0,33849186.0
2026,508.0,4188.6,1101512564.0,1317322008.0
2027,280.0,1105.62,685402497.0,909561418.0
2028,127.0,117.78,44546412.0,69638299.0
2029,111.0,315.16,245505426.0,234768787.0
2030,112.0,920.31,282891350.0,443142441.0
2031,49.0,266.28,126505207.0,93178613.0
2032,20.0,118.04,83665113.0,88255439.0
2033,30.0,253.19,155022317.0,317781608.0
2034,28.0,295.47,146882376.0,134360110.0
2035,123.0,376.0,626382411.0,482097973.0
2036,23.0,53.93,16537452.0,80735405.0
2037,16.0,35.16,8151928.0,19999882.0
2038,14.0,301.73,39005588.0,52354690.0
2039,70.0,262.38,402551164.0,53728781.0
2040,47.0,627.52,84459931.0,243300564.0
2041,25.0,172.11,25754757.0,94504625.0
2042,10.0,71.69,7807865.0,9882033.0
2043,30.0,21.07,96423097.0,3637164.0
2044,23.0,0.82,8558515.0,15925.0
2045,81.0,347.76,388959959.0,225537330.0
2046,65.0,195.91,254533290.0,434041162.0
2047,229.0,765.53,713076529.0,681964388.0
2048,244.0,674.79,919601892.0,718679979.0
2049,319.0,2332.5,769350373.0,896800021.0
2050,99.0,722.64,363057406.0,526132874.0
2051,106.0,410.67,288430559.0,566121287.0
2052,167.0,406.43,666376988.0,419509098.0
2053,21.0,168.5,13786941.0,59898727.0
2054,99.0,321.62,178390952.0,243089300.0
2055,304.0,1685.6,1182939320.0,966545975.0
2056,139.0,530.36,808082396.0,695429287.0
2057,199.0,698.0,1268292362.0,677800451.0
2058,121.0,440.7,441418476.0,471329808.0
2059,233.0,732.74,1569082965.0,786219194.0
2060,100.0,347.6,276321941.0,324456807.0
2061,207.0,1280.72,586557311.0,680274432.0
2064,138.0,339.72,569107978.0,321569899.0
2066,65.0,495.0,179390660.0,400288611.0
2067,100.0,244.07,308904775.0,411611120.0
2068,194.0,579.9,803929756.0,589345708.0
2069,201.0,1042.33,1229306496.0,1163486414.0
2070,333.0,703.5,1105638489.0,1016369520.0
2071,230.0,1577.07,817681861.0,557473593.0
2072,277.0,873.71,421621880.0,287744576.0
2075,133.0,475.93,508549618.0,563229408.0
2076,201.0,814.35,934501699.0,573367987.0
2077,50.0,183.48,47925613.0,168683034.0
2078,59.0,309.03,207078534.0,146257656.0
2079,112.0,399.0,176551014.0,314513241.0
2081,46.0,249.77,12639690.0,97472770.0
2082,159.0,1012.06,321747469.0,304274679.0
2083,300.0,626.47,284615221.0,260838330.0
2086,438.0,1989.56,624536302.0,694197442.0
2087,112.0,665.81,206115564.0,413892199.0
2088,111.0,463.76,185910538.0,354702158.0
2089,113.0,909.53,101114469.0,423859271.0
2090,210.0,1290.0,474645527.0,447089386.0
2092,29.0,171.18,32546438.0,184341210.0
2093,242.0,1431.71,548742116.0,1024519990.0
2094,107.0,1102.56,213070559.0,496382548.0
2095,48.0,309.48,81087003.0,228086662.0
2096,238.0,1332.44,987983390.0,1175496934.0
2097,76.0,358.03,184526116.0,172323972.0
2098,375.0,2432.53,962680583.0,723815074.0
2099,82.0,752.14,76947510.0,291009296.0
2102,308.0,1811.11,940689022.0,991991076.0
2103,46.0,668.69,82415440.0,327556564.0
2104,134.0,1046.39,232250744.0,380059140.0
2105,107.0,354.95,432646895.0,147773038.0
2106,38.0,316.87,140702230.0,268907174.0
2107,63.0,518.87,128233982.0,290348631.0
2108,18.0,210.97,149209280.0,58216505.0
2109,37.0,175.14,244773159.0,299716944.0
2110,39.0,252.3,277246981.0,320184821.0
2111,10.0,180.02,31105778.0,172800773.0
2112,46.0,261.29,12387741.0,10780718.0
2113,32.0,163.48,35649841.0,102733129.0
2114,40.0,575.12,96140844.0,234140390.0
2115,182.0,1006.82,267687485.0,338953089.0
2116,35.0,162.33,29473445.0,89325303.0
2117,303.0,1913.67,460802368.0,701523661.0
2118,44.0,203.13,20502142.0,70129346.0
2119,49.0,288.03,32335294.0,89622831.0
2120,22.0,148.6,60384943.0,58355804.0
2121,35.0,272.07,30203249.0,68539884.0
2122,42.0,110.39,7151059.0,15656324.0
2123,254.0,1235.61,411477655.0,520283074.0
2124,49.0,206.63,22143271.0,74301948.0
2125,18.0,140.6,12570491.0,71880853.0
2126,8.0,179.73,27729739.0,131455487.0
2127,110.0,1474.33,230971116.0,807756713.0
2128,47.0,256.83,24512604.0,78134317.0
2129,141.0,708.17,635672488.0,596607246.0
2130,32.0,157.18,56858011.0,69734006.0
2131,138.0,720.92,315117319.0,444300579.0
2132,46.0,167.68,78125957.0,92189832.0
2133,17.0,161.1,53743285.0,130101105.0
2134,13.0,124.91,34485246.0,99295617.0
2135,9.0,34.02,25479520.0,65035950.0
2136,36.0,160.3,120531089.0,116301131.0
2137,10.0,45.0,7979563.0,8533929.0
2138,9.0,47.78,8191399.0,33476723.0
2139,38.0,129.59,66512972.0,99443531.0
2140,36.0,87.12,83045752.0,18819376.0
2141,31.0,101.06,4544933.0,10418389.0
2142,72.0,192.44,131069941.0,311609470.0
2143,162.0,416.43,332600533.0,470776915.0
2144,306.0,2263.21,993600414.0,928527966.0
2145,27.0,309.55,35327019.0,104236140.0
2146,49.0,121.96,23950554.0,37615485.0
2149,214.0,726.97,631212004.0,327164947.0
2150,30.0,96.57,20197419.0,45870388.0
2151,10.0,165.5,26046246.0,129651444.0
2152,32.0,198.87,43316325.0,44801014.0
2153,21.0,138.38,91378639.0,173382522.0
2154,10.0,19.58,3517527.0,24213779.0
2155,15.0,185.4,95733484.0,161256310.0
2156,24.0,272.73,99296343.0,209668181.0
2157,33.0,397.99,26716872.0,109177272.0
2158,48.0,474.05,49424165.0,144899632.0
2159,190.0,1147.57,173020835.0,126756165.0
2160,28.0,298.66,19415184.0,24342557.0
2161,89.0,523.94,78095883.0,189851477.0
2162,46.0,495.78,54050127.0,155215887.0
2163,82.0,376.47,46765570.0,93689953.0
2164,111.0,1258.39,157212264.0,534219666.0
2165,57.0,289.35,46638446.0,116951637.0
2166,228.0,2226.19,497004143.0,937239208.0
2167,205.0,1455.62,179655305.0,394663471.0
2169,55.0,286.56,26558174.0,76536999.0
2170,88.0,391.17,107322697.0,310481710.0
2171,415.0,3970.8,979435221.0,938854480.0
2172,49.0,569.21,91110095.0,264958119.0
2173,49.0,380.87,27272272.0,124985766.0
2174,315.0,2166.33,674938439.0,810385143.0
2175,34.0,79.34,12791397.0,22907889.0
2176,26.0,173.21,29954023.0,110637208.0
2177,266.0,1312.78,396281820.0,495176374.0
2178,88.0,333.29,30184449.0,81533048.0
2179,399.0,3273.44,806877328.0,982720832.0
2180,170.0,1251.43,259189239.0,396982495.0
2181,45.0,347.4,21773671.0,103813474.0
2182,46.0,430.24,37171356.0,163189999.0
2183,305.0,2081.72,800550375.0,731251794.0
2184,86.0,1000.1,259948698.0,386602915.0
2185,24.0,71.84,42108414.0,83450020.0
2186,240.0,1843.0,411245458.0,790065118.0
2187,36.0,360.83,27592770.0,97448038.0
2188,193.0,1021.21,414444368.0,413348430.0
2189,180.0,911.64,354935358.0,253982096.0
2190,97.0,724.2,108518559.0,394365701.0
2191,13.0,54.61,19802386.0,56194008.0
2192,99.0,957.54,317975679.0,378522345.0
2193,99.0,111.85,15980325.0,1792793.0
2194,45.0,112.55,14932661.0,99408007.0
2195,191.0,1776.6,440215327.0,606104840.0
2196,45.0,236.71,21437976.0,133847090.0
2197,68.0,586.0,98688654.0,205576663.0
2198,20.0,90.61,13617927.0,3433274.0
2199,94.0,314.6,46865981.0,121779023.0
2200,301.0,537.08,556096183.0,400359130.0
2201,553.0,3098.69,656907423.0,780186455.0
2202,17.0,36.08,8036707.0,830840.0
2203,33.0,86.38,26533576.0,29720087.0
2204,177.0,639.55,154707153.0,181932845.0
2205,147.0,363.4,285327215.0,282106019.0
2206,126.0,695.38,596436589.0,480659470.0
2207,49.0,236.32,43350190.0,96207834.0
2208,44.0,126.25,10514288.0,30313756.0
2210,44.0,185.45,16791375.0,92013000.0
2211,43.0,327.88,32981992.0,241562906.0
2212,119.0,710.76,315429883.0,399897252.0
2213,40.0,183.35,26369008.0,116129503.0
2214,335.0,1355.8,553344972.0,499525115.0
2215,112.0,657.81,362737394.0,298060792.0
2216,110.0,916.02,83007893.0,193365872.0
2217,406.0,2287.73,788344381.0,1201533646.0
2219,68.0,487.0,95210967.0,383672055.0
2220,42.0,570.54,37792152.0,292955571.0
2222,80.0,388.57,292660123.0,376327128.0
2223,113.0,552.01,157823288.0,316602370.0
2224,73.0,411.87,271978872.0,195459474.0
2225,52.0,916.37,74023003.0,351525453.0
2226,71.0,273.37,210397865.0,383326838.0
2227,184.0,1145.79,788766704.0,730129592.0
2228,7.0,59.88,1800938.0,52470257.0
2229,47.0,537.28,42047282.0,129998038.0
2230,21.0,212.49,34202983.0,115910791.0
2231,24.0,325.5,61341658.0,127648213.0
2232,34.0,64.19,142633137.0,29260530.0
2233,93.0,658.52,158855457.0,232203654.0
2234,86.0,1030.94,180481129.0,281834605.0
2235,184.0,1121.22,167412728.0,451647045.0
2236,388.0,3106.21,1346843978.0,1252510595.0
2239,61.0,176.98,89531270.0,147584138.0
2240,121.0,480.5,74868836.0,93689258.0
2242,120.0,617.8,142095711.0,182404841.0
2245,17.0,43.14,103430645.0,23866134.0
2246,20.0,97.8,18443532.0,110920105.0
2247,39.0,77.3,4919309.0,31227004.0
2248,9.0,40.66,29043523.0,48551751.0
2249,23.0,113.6,46850041.0,82044398.0
2250,23.0,187.52,195298485.0,94267536.0
2251,9.0,175.62,21546171.0,174328110.0
2252,26.0,125.87,7578062.0,5314040.0
2253,8.0,64.69,29675419.0,76765341.0
2254,36.0,143.89,23082155.0,97020367.0
2255,64.0,179.06,50775072.0,155255.0
2256,131.0,982.1,127509529.0,256277330.0
2257,87.0,185.72,105385479.0,150035161.0
2258,63.0,99.19,14211481.0,41614387.0
2259,31.0,127.78,4962475.0,46541985.0
2260,47.0,328.85,21719125.0,91190641.0
2261,183.0,806.17,465082072.0,443604454.0
2262,248.0,1326.36,834281452.0,548080267.0
2263,88.0,450.66,49867529.0,128609832.0
2264,204.0,910.87,630806225.0,366776319.0
2265,234.0,2070.59,548270673.0,522718422.0
2266,25.0,208.96,84949224.0,90100222.0
2267,405.0,1437.87,205674149.0,67656913.0
2268,49.0,109.24,13371236.0,6489141.0
2269,79.0,419.0,66099064.0,177117550.0
2270,104.0,383.5,402317454.0,347972782.0
2271,130.0,358.5,438999475.0,329160788.0
2272,116.0,270.67,53926119.0,225756.0
2273,50.0,488.96,65111219.0,206821838.0
2274,50.0,832.55,145048645.0,365708922.0
2275,38.0,236.0,98201927.0,210609153.0
2276,33.0,288.76,129697268.0,249469908.0
2277,316.0,921.0,1234374822.0,955735203.0
2281,137.0,479.87,660847397.0,415520454.0
2282,212.0,1674.11,478530556.0,653253434.0
2283,201.0,585.0,216388467.0,84540254.0
2284,226.0,1682.75,459696204.0,666239479.0
2285,92.0,204.91,63734298.0,196223757.0
2286,67.0,151.83,72034582.0,197133048.0
2287,10.0,42.85,2405179.0,28235477.0
2288,114.0,212.51,180730047.0,263668684.0
2289,131.0,664.16,308682071.0,539506427.0
2290,112.0,659.36,256408917.0,471965822.0
2291,25.0,78.99,2187469.0,14626162.0
2292,14.0,94.0,4552074.0,37386528.0
2293,28.0,163.47,8881962.0,38962575.0
2294,18.0,91.57,4939453.0,15903826.0
2295,75.0,238.44,50956112.0,99120593.0
2296,242.0,1166.48,564225003.0,850134639.0
2297,202.0,507.23,438337840.0,325895085.0
2299,116.0,423.63,164913113.0,250242848.0
2300,15.0,164.15,42577680.0,132992625.0
2302,8.0,99.29,78561378.0,80024016.0
2303,41.0,218.0,33892827.0,68483513.0
2304,60.0,129.62,29511552.0,105443043.0
2305,6.0,101.26,25035615.0,102692151.0
2306,20.0,368.92,139985694.0,447510558.0
2307,34.0,228.43,60941726.0,162629671.0
2308,20.0,151.0,64570292.0,95186865.0
2309,40.0,198.0,118692167.0,147176091.0
2310,73.0,376.24,115872422.0,221446457.0
2311,40.0,121.0,57512348.0,118892572.0
2312,118.0,303.82,170424338.0,148074715.0
2313,17.0,151.16,68728949.0,137562929.0
2314,9.0,183.92,46288045.0,172614894.0
2315,118.0,672.66,329252845.0,300904727.0
2316,18.0,176.14,56665462.0,159868339.0
2317,22.0,140.18,68166940.0,105282459.0
2318,15.0,54.04,20558190.0,44633234.0
2319,2.0,73.47,608187.0,5407464.0
2320,141.0,305.04,70113200.0,6054560.0
2321,233.0,1061.35,947191770.0,757588803.0
2322,30.0,203.75,92005202.0,198973046.0
2323,300.0,870.86,847626754.0,910479088.0
2324,70.0,113.67,53685070.0,133495436.0
2325,25.0,157.0,21054064.0,81053103.0
2326,180.0,2481.0,527807479.0,639486897.0
2327,128.0,538.85,216358922.0,351382602.0
2328,107.0,552.99,295527103.0,361618216.0
2329,121.0,631.23,178590695.0,350953915.0
2330,70.0,538.17,161780835.0,311164460.0
2331,147.0,813.24,242658849.0,487824949.0
2332,30.0,218.24,78759196.0,108733999.0
2333,83.0,554.25,165285886.0,293500319.0
2334,126.0,914.74,380717194.0,529266165.0
2335,21.0,216.22,89740199.0,388475173.0
2336,110.0,908.57,690112581.0,484047832.0
2337,61.0,417.3,160392632.0,254598203.0
2338,190.0,1804.88,471669255.0,1295751498.0
2339,93.0,566.87,348741097.0,456483531.0
2340,8.0,56.59,13158296.0,48130438.0
2341,24.0,258.4,82513925.0,163606880.0
2342,24.0,193.62,116246261.0,172170070.0
2343,12.0,213.84,35144562.0,181413538.0
2344,50.0,266.12,54980204.0,822348798.0
2345,24.0,96.53,10119965.0,115998787.0
2346,18.0,100.41,3495408.0,32837199.0
2347,26.0,125.98,137890056.0,65884474.0
2348,16.0,300.42,34985278.0,580536485.0
2349,12.0,352.27,10648268.0,360235110.0
2350,23.0,51.87,24361142.0,41112216.0
2351,186.0,1111.12,838343059.0,963623345.0
2352,169.0,715.08,465386493.0,377720012.0
2353,42.0,247.82,15307543.0,49822069.0
2354,206.0,2994.0,570029328.0,903255257.0
2356,34.0,386.0,40199102.0,134223683.0
2357,30.0,154.74,12179005.0,17085868.0
2358,8.0,64.69,6624906.0,45548718.0
2359,76.0,1343.9,113069418.0,305081942.0
2360,124.0,1364.58,219628445.0,347396162.0
2361,25.0,47.23,2650938.0,3332152.0
2363,135.0,3126.92,436100406.0,479449750.0
2364,397.0,2410.43,1110313814.0,897875459.0
2365,119.0,586.85,307616415.0,223090325.0
2366,46.0,205.94,23634100.0,109748478.0
2367,25.0,155.43,6130131.0,27283532.0
2368,25.0,142.39,11292280.0,38686266.0
2369,36.0,529.84,47439049.0,211222416.0
2370,29.0,233.5,55866032.0,80065612.0
2371,127.0,998.93,135537069.0,417779178.0
2372,41.0,322.06,53378047.0,147783655.0
2373,47.0,416.85,44151101.0,192396202.0
2374,81.0,660.65,72226472.0,187536445.0
2375,155.0,1618.92,306149521.0,675490012.0
2376,34.0,264.16,44892818.0,168367768.0
2377,55.0,293.62,70716591.0,99444370.0
2378,49.0,442.37,37105198.0,130464410.0
2379,118.0,1854.5,276723352.0,891809939.0
2380,454.0,4110.0,553474432.0,477943897.0
2381,219.0,2074.1,398326443.0,599032494.0
2382,117.0,723.53,125466330.0,167691094.0
2383,133.0,929.0,70466026.0,132068302.0
2384,431.0,2907.6,861343108.0,585142675.0
2385,15.0,125.1,24517089.0,50203842.0
2386,502.0,2373.4,516042118.0,380926808.0
2387,38.0,652.1,45331694.0,182935916.0
2388,300.0,1945.65,153814053.0,185142485.0
2389,84.0,465.8,146538764.0,153197087.0
2390,166.0,1481.6,468964441.0,284724884.0
2391,82.0,142.54,42839760.0,1417640.0
2394,204.0,823.62,382904527.0,350149465.0
2395,47.0,655.54,52659954.0,189673381.0
2396,127.0,444.27,234701374.0,397180686.0
2398,82.0,688.0,65489086.0,301783585.0
2399,142.0,1203.72,151936193.0,845993759.0
2400,261.0,1110.1,283886841.0,530327755.0
2401,168.0,751.11,242372753.0,165619202.0
2402,135.0,1163.91,279366488.0,847719056.0
2403,84.0,227.67,151248600.0,152964423.0
2404,46.0,464.79,69441883.0,342606214.0
2405,169.0,1200.92,278980029.0,440452143.0
2406,125.0,270.49,67211290.0,12447939.0
2407,25.0,127.52,5933501.0,26229751.0
2408,188.0,295.6,83939060.0,19400377.0
2410,260.0,2122.04,806781482.0,1078734967.0
2411,130.0,905.02,205057982.0,431336242.0
2412,99.0,847.1,127461350.0,275419200.0
2413,144.0,1300.0,239409051.0,436472270.0
2415,103.0,1521.26,123156501.0,798739142.0
2416,67.0,372.24,58828578.0,139697469.0
2417,36.0,492.75,52870669.0,216643358.0
2419,127.0,707.26,296085133.0,582450828.0
2420,177.0,932.58,401551153.0,571184095.0
2421,114.0,259.0,69507276.0,32394562.0
2422,110.0,840.57,242110887.0,378168291.0
2423,25.0,177.76,21634244.0,59920400.0
2424,52.0,81.84,18811886.0,117400.0
2427,148.0,908.0,242103205.0,359128116.0
2428,163.0,794.0,221747298.0,309904488.0
2429,323.0,2184.54,475736446.0,768336540.0
2430,247.0,1980.3,846030298.0,105552828.0
2431,246.0,2556.81,621477902.0,937767233.0
2432,63.0,413.4,60151666.0,229835624.0
2433,203.0,1893.78,296810605.0,650879909.0
2434,45.0,429.2,80072582.0,271860839.0
2435,139.0,762.67,228714638.0,297781964.0
2436,122.0,1149.47,223284507.0,315278559.0
2437,126.0,493.26,645858709.0,425691379.0
2438,67.0,99.26,21027307.0,51085196.0
2439,106.0,432.65,382101439.0,521342762.0
2440,72.0,330.82,150536592.0,223371052.0
2441,350.0,1094.66,1463060410.0,1287099918.0
2442,108.0,698.9,193779938.0,364723493.0
2443,257.0,2374.95,1104810597.0,1044154749.0
2444,180.0,843.12,240518894.0,545763426.0
2445,85.0,855.48,71223893.0,358898498.0
2446,96.0,960.77,130372914.0,459505483.0
2447,74.0,535.86,97141862.0,107058676.0
2448,86.0,202.18,22750519.0,14303604.0
2449,161.0,333.79,138275071.0,162791163.0
2450,220.0,1644.9,448750738.0,670580893.0
2451,136.0,323.1,65063924.0,14990536.0
2452,567.0,3995.19,1610674915.0,1310571639.0
2454,49.0,320.78,18557418.0,87375920.0
2456,281.0,1780.57,444613014.0,550166893.0
2457,49.0,214.85,14914743.0,124125831.0
2458,116.0,632.8,194544578.0,274814817.0
2459,260.0,1222.76,273391149.0,447046943.0
2460,241.0,1008.54,465445444.0,528596768.0
2461,384.0,938.5,352225766.0,447948718.0
2462,238.0,2325.05,319892033.0,443901569.0
2463,205.0,1572.6,543147843.0,603788758.0
2464,199.0,726.83,289128829.0,440142931.0
2465,68.0,354.91,104079476.0,149135951.0
2466,43.0,160.93,67782290.0,110568095.0
2469,113.0,820.16,502847169.0,433476833.0
2470,128.0,708.9,609874254.0,384935821.0
2472,122.0,194.0,73416200.0,5234168.0
2473,49.0,153.39,42443083.0,165769825.0
2474,170.0,465.97,297355456.0,348144026.0
2476,50.0,226.59,31006639.0,170449195.0
2477,196.0,475.1,539045512.0,620094073.0
2478,72.0,178.84,99671093.0,263892884.0
2479,15.0,50.23,2924902.0,29720845.0
2480,89.0,445.09,131106033.0,272941954.0
2481,96.0,83.62,77523390.0,5929407.0
2483,155.0,340.83,80109000.0,5510133.0
2484,15.0,94.81,4547310.0,12036071.0
2485,25.0,86.71,4570150.0,19416645.0
2486,156.0,940.14,487697155.0,504945043.0
2487,61.0,485.35,300840134.0,277021750.0
2488,196.0,447.4,576157592.0,522468040.0
2489,40.0,145.09,59640840.0,181581386.0
2491,355.0,1764.39,924814945.0,647192139.0
2494,96.0,192.19,48501332.0,18549183.0
2495,25.0,112.03,5211445.0,30315871.0
2496,47.0,159.14,13754782.0,31278124.0
2497,220.0,1901.49,727770490.0,797765824.0
2498,262.0,1440.95,836007879.0,596083289.0
2499,302.0,1506.59,853834297.0,545022133.0
2500,263.0,1618.29,1155281434.0,636022614.0
2501,127.0,942.0,434252537.0,109223212.0
2502,25.0,368.77,111699163.0,56853760.0
2503,12.0,47.59,5809931.0,7575830.0
2504,183.0,1383.27,420475421.0,626356275.0
2505,76.0,708.1,166990475.0,494332927.0
2506,563.0,3812.11,1297824656.0,1293488541.0
2507,242.0,1679.24,332644098.0,583910665.0
2508,16.0,36.68,3078646.0,4406614.0
2509,88.0,169.5,33087018.0,256200.0
2510,245.0,1179.01,808374942.0,573141822.0
2512,118.0,144.63,48838236.0,3689775.0
2513,137.0,249.41,86617600.0,4654741.0
2514,343.0,1480.0,532156894.0,782346902.0
2515,271.0,1870.18,459937713.0,497858136.0
2517,129.0,607.0,297867772.0,339563807.0
2518,66.0,428.37,133111231.0,299203800.0
2519,178.0,688.31,162289609.0,321775995.0
2520,20.0,65.42,7200080.0,5939538.0
2521,266.0,1115.25,191615393.0,300709208.0
2522,165.0,1573.99,393917920.0,496095197.0
2523,53.0,552.77,165787117.0,280624733.0
2525,70.0,579.62,104560598.0,298407262.0
2526,412.0,3011.0,1194583603.0,1253161789.0
2527,287.0,2224.68,724106238.0,566205221.0
2528,92.0,188.06,24281326.0,36195191.0
2530,26.0,189.18,14164723.0,40131867.0
2531,251.0,1177.59,316423886.0,488174821.0
2532,32.0,163.67,14128081.0,49912992.0
2533,10.0,77.59,13364685.0,49219773.0
2534,73.0,555.0,104433279.0,159396374.0
2535,247.0,1078.12,497997597.0,472904039.0
2536,306.0,1451.48,681612448.0,602716709.0
2537,109.0,269.57,154542815.0,163609840.0
2538,100.0,556.0,149569880.0,241775682.0
2539,58.0,443.0,82256962.0,335301943.0
2540,25.0,78.58,9453283.0,50030416.0
2541,204.0,1290.19,116115511.0,350163108.0
2543,104.0,188.96,67473500.0,12881677.0
2544,236.0,1361.42,687361732.0,557288474.0
2546,434.0,4524.78,1329819515.0,1316468012.0
2547,109.0,529.88,129965989.0,74452834.0
2548,212.0,1419.36,501480578.0,494814051.0
2549,268.0,1400.63,538873285.0,894116245.0
2550,144.0,424.79,391669742.0,376506339.0
2552,25.0,377.34,89492774.0,68431000.0
2553,268.0,1178.56,571986487.0,654420232.0
2554,100.0,613.24,438089043.0,385918498.0
2555,157.0,925.26,514195576.0,704420799.0
2556,118.0,944.85,161106802.0,359488498.0
2557,149.0,845.38,183747316.0,222502372.0
2558,332.0,3493.84,880330054.0,1016300075.0
2559,464.0,4680.05,1123671068.0,1095365838.0
2560,337.0,2562.49,1126736403.0,877773242.0
2561,73.0,797.54,86296968.0,212971411.0
2562,238.0,2379.34,461883019.0,571296400.0
2563,55.0,423.35,89643758.0,201585969.0
2564,80.0,662.48,63169982.0,248908453.0
2565,342.0,3361.78,605588007.0,616361723.0
2567,29.0,248.86,42816416.0,101893698.0
2569,169.0,943.26,354959696.0,493676656.0
2570,575.0,4150.39,1405785999.0,1313494002.0
2571,156.0,1303.13,289857292.0,707905959.0
2572,74.0,449.87,130990027.0,207878412.0
2573,145.0,661.51,97887402.0,223783105.0
2574,58.0,444.4,143535549.0,290230689.0
2575,41.0,293.01,30399741.0,144605794.0
2576,100.0,175.11,25592115.0,30563114.0
2577,116.0,183.0,37070700.0,1153300.0
2578,180.0,1179.03,356429709.0,599590528.0
2579,172.0,319.5,71001600.0,30970985.0
2580,166.0,970.14,314201662.0,345747010.0
2582,50.0,450.01,56810732.0,225705286.0
2583,52.0,218.0,43315893.0,70434552.0
2584,30.0,224.36,14401013.0,56383124.0
2585,32.0,170.66,7060544.0,31874141.0
2586,198.0,302.21,97116925.0,8363075.0
2587,25.0,252.2,22512927.0,96062867.0
2588,196.0,1970.68,385709533.0,1140650068.0
2589,224.0,1710.24,472660654.0,1105016397.0
2591,265.0,2271.4,624134039.0,709968520.0
2592,285.0,1547.04,372915874.0,542465414.0
2594,25.0,105.4,5879238.0,54678473.0
2595,25.0,258.23,24911943.0,108077547.0
2596,425.0,1169.62,1967141621.0,1337262138.0
2597,168.0,713.0,988391522.0,413626736.0
2598,348.0,2401.19,964957930.0,1140330475.0
2601,505.0,2126.66,1094218285.0,883414776.0
2602,192.0,920.06,469570870.0,306722821.0
2603,308.0,1957.88,1086742441.0,977232133.0
2604,558.0,2761.46,1643747376.0,1292047456.0
2605,113.0,447.92,319809695.0,371005505.0
2606,136.0,682.41,108464328.0,71643916.0
